# time identity distance inter intra
4458 1 80.066956 152.469749 19.323224
4459 1 73.251254 179.622476 18.309571
4460 1 72.990392 169.464003 15.279806
4461 1 71.849784 140.734947 18.180176
4462 1 74.922844 135.444919 18.267045
4463 1 76.492058 145.017253 12.613831
4464 1 74.103927 146.587935 12.309554
4465 1 76.394754 129.671644 9.240439
4466 1 72.626551 141.669754 8.938681
4467 1 70.902961 140.136745 7.797149
4468 1 70.620473 151.169452 9.650988
4469 1 72.956096 127.565100 6.484819
4470 1 67.770990 143.885098 7.294179
4471 1 60.941151 147.001199 10.755460
4472 1 58.655982 149.995366 11.423669
4473 1 57.672523 153.381874 11.829378
4474 1 58.358300 162.260484 9.568081
4475 1 60.041500 145.318442 9.506376
4476 1 65.340608 146.566433 7.787529
4477 1 71.269189 140.540624 12.237897
4478 1 79.671544 133.667295 12.971964
4479 1 78.660182 130.056308 12.909057
4480 1 77.568817 128.596873 10.053541
4481 1 80.223192 134.776718 10.611769
4482 1 83.748251 107.576856 11.967941
4483 1 85.311926 109.470169 16.461473
4484 1 82.502011 116.539842 12.048182
4485 1 94.111864 118.004769 11.796866
4486 1 98.640989 112.869265 11.509594
4487 1 98.789704 122.652650 11.340603
4488 1 92.422189 139.552620 11.689002
4489 1 97.222822 123.014626 7.415455
4490 1 99.647234 115.944962 10.015211
4491 1 98.471444 109.917512 8.416191
4492 1 104.191805 119.450930 15.195085
4493 1 111.625389 115.100301 14.715158
4494 1 117.202109 102.733244 13.419326
4495 1 115.740461 129.225555 16.098030
4496 1 115.788788 111.317734 12.926706
4497 1 111.017207 123.645331 13.779719
4498 1 112.304902 111.172800 13.390803
4499 1 118.862288 105.220384 11.008529
4500 1 118.728260 102.395184 8.617520
4501 1 121.835032 102.687662 9.584040
4502 1 116.990123 111.708347 10.463195
4503 1 116.883192 108.574708 10.875646
4504 1 112.382682 125.076442 12.025731
4505 1 103.794641 131.209591 10.614086
4506 1 101.179785 140.426984 10.304277
4507 1 103.833701 131.708660 11.027926
4508 1 108.282479 135.870972 8.975243
4509 1 106.166785 134.073713 8.055131
4510 1 110.142492 133.468660 11.255765
4511 1 109.077264 136.297393 11.087254
4512 1 105.030137 134.941561 8.649102
4513 1 109.273506 144.202810 12.480294
4514 1 111.806201 129.709815 14.242143
4515 1 107.204758 129.138439 12.436177
4516 1 104.273108 135.579941 11.680841
4517 1 100.380655 147.484563 11.441281
4518 1 101.026607 125.320742 12.771827
4519 1 98.675513 119.918845 12.747820
4520 1 101.177791 124.535098 14.637859
4521 1 101.094993 125.646530 15.366812
4522 1 97.112025 137.279207 10.612641
4523 1 98.076562 142.045433 9.303321
4524 1 99.065974 133.655469 9.056858
4525 1 96.246635 135.638912 8.658075
4526 1 98.685538 123.251497 9.254966
4527 1 94.472934 136.244405 10.363774
4528 1 95.990567 134.499236 11.743892
4529 1 95.811699 143.144573 11.676503
4530 1 92.969501 143.411703 9.843937
4531 1 91.855744 131.474116 9.775165
4532 1 96.953696 114.211469 7.767771
4533 1 100.045774 121.953891 8.665591
4534 1 97.320823 140.364154 9.750349
4535 1 97.754059 136.527206 15.086802
4536 1 97.777577 134.843187 16.857105
4537 1 98.878447 123.458568 14.431679
4538 1 102.438528 113.441675 16.617763
4539 1 103.289525 117.987105 22.213762
4540 1 103.320410 108.207623 20.904426
4541 1 103.634854 111.441834 17.605583
4542 1 97.240883 117.023127 20.431692
4543 1 100.802838 113.469550 24.637164
4544 1 96.571067 117.984442 27.750823
4545 1 97.330069 110.013282 29.154200
4546 1 98.962809 102.957952 22.095045
4547 1 105.267790 101.083614 27.442033
4548 1 108.542800 93.718868 20.700394
4549 1 108.414223 94.651313 25.303847
4550 1 109.413221 102.586948 20.136130
4551 1 101.904825 114.505909 20.227080
4552 1 104.444192 94.127216 26.050115
4553 1 100.311119 128.776414 24.894712
4554 1 97.598095 131.615263 19.656456
4555 1 103.372514 106.951208 18.525111
4556 1 106.629423 114.349395 18.077071
4557 1 102.655242 114.235323 17.877053
4558 1 103.082548 113.460099 18.394205
4559 1 107.062301 102.282100 12.969479
4560 1 109.919847 104.585128 20.143941
4561 1 111.157968 100.523380 21.990385
4562 1 114.797973 84.126252 16.562207
4563 1 113.427955 70.618881 15.793241
4564 1 108.886595 87.654081 15.538820
4565 1 109.466275 88.152726 15.186874
4566 1 112.741880 72.752312 20.913821
4567 1 103.658706 92.575368 18.792969
4568 1 99.539580 121.449511 23.422227
4569 1 93.426633 126.287021 16.016650
4570 1 104.647315 114.039039 17.515431
4571 1 103.998711 115.368969 15.907881
4572 1 108.116703 98.584546 13.610851
4573 1 95.548921 120.034885 13.061009
4574 1 89.778088 123.976167 13.564007
4575 1 90.968151 121.802175 15.735056
4576 1 94.807916 125.037658 18.787819
4577 1 87.652846 132.330677 15.050864
4578 1 90.117084 116.831693 21.375592
4579 1 86.118582 125.062654 18.874956
4580 1 76.077768 145.530186 17.480659
4581 1 81.116627 138.793861 17.711948
4582 1 82.895148 139.179037 16.306385
4583 1 91.682675 131.376771 17.104886
4584 1 88.015676 136.070084 10.325691
4585 1 89.852987 137.242242 14.861069
4586 1 94.166067 126.575663 19.788879
4587 1 84.680206 136.286078 20.415152
4588 1 81.090423 145.366570 25.256816
4589 1 84.413532 141.817450 24.370730
4590 1 83.474374 130.598964 22.683322
4591 1 89.288542 120.621667 13.883613
4592 1 91.777613 122.187686 20.451441
4593 1 98.915860 113.443679 21.566466
4594 1 98.892827 129.677164 22.372302
4595 1 99.981525 112.934135 19.706437
4596 1 94.372925 131.062570 20.687072
4597 1 99.978958 117.154035 22.816781
4598 1 97.365136 130.859402 22.997637
4599 1 99.827387 119.098791 22.364485
4600 1 101.038527 108.848630 17.031070
4601 1 96.260821 135.170483 17.968798
4602 1 98.193015 128.941836 16.535041
4603 1 94.368607 138.664519 18.397347
4604 1 95.066518 147.816250 17.457461
4605 1 97.124445 127.037685 19.121167
4606 1 100.989507 151.719314 23.142271
4607 1 99.590850 147.281327 23.455985
4608 1 102.851939 134.214039 20.287484
4609 1 100.375092 139.818606 18.739329
4610 1 102.800194 121.492668 20.404592
4611 1 96.014549 137.484948 24.683119
4612 1 95.636796 115.682915 23.598395
4613 1 99.745268 123.983575 34.763308
4614 1 97.763280 117.639903 29.767149
4615 1 100.268066 107.665659 28.875328
4616 1 99.912777 113.486318 28.691560
4617 1 97.198810 115.815172 26.573445
4618 1 93.246857 135.495558 30.238547
4619 1 95.847128 107.301461 20.784003
4620 1 97.283220 113.018838 25.770690
4621 1 97.825178 112.196759 34.184960
4622 1 102.046496 107.532283 36.259680
4623 1 108.443737 93.929404 23.258669
4624 1 114.257292 93.639207 17.271697
4625 1 113.749588 93.755072 14.343952
4626 1 112.132008 110.192816 16.366968
4627 1 112.951936 93.429200 13.955063
4628 1 100.126103 110.875911 15.656860
4629 1 104.979526 117.622660 16.984789
4630 1 97.579993 113.060360 18.384899
4631 1 91.105989 151.284086 20.582132
4632 1 83.547667 151.039328 15.941142
4633 1 83.670797 154.582964 17.598126
4634 1 82.788557 158.388200 16.995460
4635 1 79.793839 152.565148 17.128255
4636 1 78.437613 142.743200 15.570667
4637 1 81.943975 150.671203 23.953162
4638 1 85.429056 141.107842 22.106914
4639 1 82.516642 142.281015 26.552797
4640 1 84.902515 141.476024 23.741945
4641 1 79.781275 149.086146 13.177025
4642 1 85.940312 135.042775 22.875029
4643 1 89.240877 136.098316 18.307653
4644 1 93.957482 130.649400 21.170048
4645 1 94.243904 136.829679 22.497037
4646 1 87.266414 139.976879 23.040639
4647 1 90.359802 145.712693 32.271498
4648 1 93.648527 141.142489 19.554806
4649 1 98.741229 146.724323 18.097761
4650 1 99.785518 140.583163 23.274657
4651 1 93.643447 139.658685 22.100066
4652 1 87.884173 138.924919 17.560541
4653 1 80.294525 152.034138 14.576994
4654 1 81.712381 156.691851 19.066410
4655 1 86.832428 161.220433 26.317396
4656 1 83.962415 146.741751 23.748398
4657 1 84.329475 164.340625 24.654469
4658 1 86.558977 150.363719 22.325098
4659 1 87.580380 156.617384 17.396065
4660 1 91.154702 151.945091 17.314955
4661 1 83.951274 157.621250 19.047016
4662 1 80.930439 160.931981 20.225698
4663 1 78.782213 136.424161 27.628139
4664 1 75.328712 159.041952 15.717359
4665 1 73.855384 159.558862 17.984681
4666 1 72.682715 156.045503 19.468896
4667 1 77.542363 148.968776 20.040616
4668 1 82.276154 143.274746 21.859698
4669 1 82.786198 149.436566 25.033847
4670 1 79.252907 160.646547 27.233944
4671 1 84.775475 146.676798 22.926394
4672 1 76.132353 151.819426 22.992965
4673 1 78.089244 143.277688 20.829358
4674 1 78.766453 154.364417 14.194863
4675 1 75.970454 159.621958 16.505802
4676 1 64.160750 154.699686 20.713695
4677 1 72.625951 141.628581 20.212964
4678 1 77.134268 142.338819 21.158145
4679 1 79.260792 131.071520 30.034699
4680 1 78.684514 147.342841 31.733440
4681 1 73.563052 143.183377 27.061825
4682 1 77.427562 143.353964 20.877384
4683 1 72.611548 146.052743 13.810049
4684 1 66.493537 144.588672 21.210925
4685 1 68.413260 141.826832 19.419639
4686 1 75.029173 139.916854 15.486439
4687 1 74.352454 146.836782 16.521776
4688 1 79.245118 136.468382 17.522603
4689 1 81.858830 136.581080 12.944928
4690 1 83.811719 146.824072 12.981681
4691 1 85.854292 156.556816 11.592564
4692 1 86.960632 158.831225 13.333185
4693 1 84.867899 150.588499 13.125881
4694 1 79.174770 144.672497 13.806095
4695 1 79.827077 132.686076 10.890648
4696 1 78.144637 138.054246 11.483660
4697 1 69.789154 159.447697 13.925911
4698 1 69.089238 137.008760 14.299159
4699 1 70.560901 134.943907 12.100484
4700 1 76.824412 133.055444 12.758213
4701 1 80.889596 133.733063 13.177981
4702 1 74.129729 130.471296 14.622759
4703 1 75.898093 134.312090 10.497817
4704 1 74.327465 141.136173 7.391178
4705 1 67.591508 150.815723 10.036270
4706 1 65.406329 154.827380 14.054096
4707 1 68.967344 151.282437 12.108098
4708 1 67.455609 155.704312 12.511536
4709 1 63.267613 154.533434 21.033532
4710 1 67.148039 144.691413 18.735826
4711 1 68.308074 149.460274 15.031691
4712 1 68.082253 150.409160 16.713261
4713 1 70.967327 154.228091 13.239693
4714 1 67.883256 155.052810 15.392683
4715 1 67.206789 158.789588 16.283248
4716 1 64.727982 164.357567 15.616688
4717 1 66.069772 159.663530 13.920571
4718 1 64.535770 144.009213 11.009901
4719 1 72.176480 122.191594 16.368614
4720 1 68.313551 128.756758 10.805766
4721 1 60.539254 156.522303 11.640752
4722 1 55.563762 154.313549 14.041825
4723 1 55.943228 160.892231 12.535921
4724 1 66.945171 151.297851 16.429892
4725 1 61.333393 124.815078 18.747880
4726 1 63.062602 134.587150 20.237340
4727 1 68.347630 131.981381 27.707999
4728 1 67.990661 125.944080 17.670219
4729 1 75.619704 133.629837 20.826123
4730 1 77.936655 139.827451 17.514333
4731 1 78.301717 137.916451 22.854827
4732 1 79.043073 152.287399 17.577121
4733 1 80.670516 161.986340 12.616495
4734 1 86.310110 156.633622 13.424355
4735 1 88.332320 145.390596 13.014318
4736 1 88.506761 135.539788 10.088770
4737 1 90.250793 154.937310 11.738681
4738 1 90.583492 145.651427 15.543175
4739 1 89.245599 140.332597 12.710152
4740 1 84.531658 142.374076 16.564582
4741 1 87.641679 145.568784 17.759104
4742 1 80.973435 153.292911 16.831649
4743 1 79.043931 142.932454 19.354184
4744 1 81.763224 151.972700 16.806908
4745 1 88.381401 140.185714 18.532074
4746 1 82.603171 149.501757 17.261438
4747 1 91.547198 156.334671 19.666676
4748 1 86.430452 153.944210 12.798677
4749 1 91.132812 146.932163 16.209586
4750 1 95.128051 126.572568 16.958915
4751 1 95.181085 162.522243 16.389948
4752 1 98.353014 135.441115 16.791795
4753 1 102.021137 118.348541 14.307003
4754 1 99.006121 122.909695 13.479935
4755 1 100.426215 122.209163 15.241233
4756 1 103.616200 128.787178 15.973729
4757 1 106.131364 113.975498 14.225054
4758 1 106.907614 121.855940 10.760241
4759 1 106.060766 127.904878 13.917656
4760 1 104.932191 107.018075 11.588318
4761 1 101.092081 107.941180 16.517902
4762 1 100.135057 105.462092 15.217919
4763 1 95.220595 114.310704 12.365098
4764 1 95.920569 113.226519 10.143897
4765 1 91.139249 123.294078 12.853363
4766 1 90.726905 140.640977 12.474467
4767 1 94.984757 116.442138 11.765457
4768 1 94.377313 118.493731 10.263120
4769 1 100.257829 124.855472 13.699679
4770 1 100.422822 115.418152 17.837249
4771 1 102.714308 105.154244 19.947893
4772 1 105.175841 114.568572 18.046087
4773 1 110.894844 111.566534 23.028193
4774 1 107.579024 122.646676 22.079933
4775 1 110.714392 126.579855 20.573319
4776 1 100.926921 126.657626 24.212735
4777 1 103.614690 128.509382 25.906403
4778 1 105.447703 140.965652 23.907906
4779 1 110.057905 133.973002 32.326065
4780 1 109.663055 129.146683 29.803479
4781 1 105.778840 118.441138 36.887102
4782 1 110.931186 120.545866 32.919854
4783 1 120.406303 104.364481 30.036508
4784 1 112.343413 117.519812 23.105849
4785 1 110.998825 119.178342 16.243164
4786 1 108.743238 121.174315 12.902097
4787 1 98.559597 142.683773 15.918376
4788 1 105.685688 116.984523 11.574164
4789 1 103.161807 118.184721 13.868848
4790 1 102.960367 124.482546 15.655104
4791 1 107.657841 120.479474 14.031617
4792 1 116.150917 90.672372 13.524969
4793 1 113.141652 113.841033 12.358541
4794 1 106.482535 113.431722 13.623322
4795 1 111.463548 107.432552 8.715407
4796 1 110.882638 107.707609 15.134972
4797 1 116.405223 83.208756 14.742006
4798 1 115.378525 88.789371 14.077157
4799 1 114.769305 106.093478 14.962522
4800 1 116.089501 86.816179 11.440595
4801 1 113.521431 93.621261 10.504788
4802 1 110.671659 120.693023 13.614846
4803 1 111.754688 100.865012 10.855912
4804 1 113.298927 102.365035 16.851118
4805 1 114.638321 101.977671 19.851835
4806 1 109.350102 105.914076 23.749008
4807 1 112.186180 85.091696 16.643096
4808 1 114.320232 87.231934 22.865715
4809 1 109.216632 92.519373 19.435609
4810 1 116.596701 80.939134 17.453802
4811 1 110.068260 92.475776 14.614217
4812 1 111.469811 86.250218 20.018591
4813 1 124.196574 59.171730 16.609985
4814 1 124.801090 65.272779 15.464817
4815 1 125.524753 63.826582 17.976792
4816 1 129.749488 56.236390 20.200246
4817 1 125.563583 66.943872 15.775368
4818 1 130.315295 71.091755 16.525171
4819 1 137.584121 54.780481 15.572888
4820 1 144.885123 43.021223 13.397241
4821 1 153.677130 42.036022 13.797604
4822 1 165.429328 28.283575 10.963935
4823 1 169.266136 37.339293 7.424295
4824 1 177.913855 24.917562 11.745888
4825 1 180.841137 21.269621 7.537823
4826 1 174.982311 36.248977 13.420903
4827 1 169.846538 39.327885 7.807353
4828 1 172.391982 35.763488 10.367227
4829 1 191.099512 24.364339 15.122468
4830 1 189.300355 30.003401 13.597825
4831 1 189.653095 28.264518 13.626669
4832 1 178.884574 24.594170 10.172003
4833 1 177.827072 24.419686 12.319731
4834 1 187.784444 28.655120 16.349460
4835 1 185.509045 28.504131 17.823763
4836 1 194.254943 25.424664 16.495988
4837 1 184.238089 39.445691 13.606828
4838 1 181.773697 35.455287 11.700240
4839 1 172.680939 31.339810 20.365735
4840 1 176.253588 39.108941 20.135319
4841 1 174.120754 33.093473 19.278886
4842 1 167.435005 40.304221 12.228613
4843 1 156.381869 54.319736 16.758194
4844 1 147.728466 76.239433 11.951675
4845 1 135.419016 96.219330 20.476330
4846 1 130.871875 81.700106 13.734239
4847 1 128.119935 95.715444 15.794119
4848 1 127.393565 103.944984 18.094113
4849 1 121.546632 111.322271 16.549113
4850 1 115.853495 111.512968 13.221379
4851 1 125.017131 114.068929 17.857927
4852 1 121.069417 112.887018 17.586326
4853 1 128.194428 112.468704 20.615758
4854 1 122.902215 130.206911 27.732712
4855 1 124.691667 122.187573 26.108461
4856 1 118.453911 124.390634 27.948113
4857 1 109.398319 126.506965 27.430844
4858 1 105.459661 138.621885 24.874540
4859 1 97.158663 129.828610 27.649231
4860 1 96.447549 154.464493 27.110107
4861 1 94.497121 153.807913 24.549379
4862 1 93.249354 151.303216 30.220442
4863 1 99.824684 145.552454 30.929215
4864 1 100.482454 137.964849 24.616589
4865 1 102.399146 128.073717 23.760864
4866 1 94.621603 132.575771 20.690989
4867 1 94.350220 140.694464 18.905368
4868 1 93.538131 132.580755 24.830784
4869 1 96.920550 126.718788 22.922281
4870 1 95.560371 123.704285 18.801483
4871 1 94.547854 126.108202 20.680167
4872 1 97.560839 120.370567 17.107308
4873 1 95.811016 129.977222 16.403547
4874 1 95.340001 123.497651 15.824116
4875 1 90.383458 130.498984 18.421727
4876 1 90.011015 141.287948 20.178891
4877 1 94.772913 145.541433 13.347315
4878 1 103.176511 123.577492 10.761618
4879 1 108.097936 119.092192 14.305567
4880 1 104.322355 113.403720 12.915163
4881 1 97.768420 132.392293 11.256905
4882 1 93.881956 127.566932 9.639762
4883 1 92.801451 131.571655 14.710161
4884 1 93.528831 116.257480 12.381083
4885 1 91.452388 121.670996 9.354269
4886 1 90.270070 114.775568 10.851830
4887 1 95.921580 131.374272 10.968668
4888 1 100.004846 120.341599 9.761881
4889 1 95.350122 124.906957 8.898625
4890 1 86.779405 141.858473 13.002036
4891 1 88.498131 136.033345 13.766142
4892 1 87.763246 149.059323 13.733621
4893 1 91.144466 149.545959 13.399968
4894 1 90.572862 146.897117 14.264124
4895 1 90.944216 134.633276 12.966330
4896 1 88.137294 133.610561 15.792159
4897 1 89.641513 122.221498 13.027598
4898 1 87.387557 130.527787 15.105621
4899 1 83.311348 141.303475 16.484281
4900 1 81.629834 143.099117 15.131426
4901 1 77.374323 145.198804 14.756074
4902 1 81.088057 134.548463 16.226314
4903 1 69.417439 157.862746 20.186219
4904 1 74.457294 158.191780 13.674162
4905 1 69.062853 147.599747 15.958492
4906 1 63.100680 164.042207 16.525021
4907 1 69.535963 165.703397 15.996767
4908 1 69.746628 160.408275 16.754727
4909 1 70.838095 154.128153 17.385270
4910 1 64.970519 160.698105 17.565741
4911 1 66.713732 165.315373 15.292655
4912 1 66.020122 164.560952 17.087309
4913 1 68.022396 163.333150 14.995148
4914 1 70.940565 159.557273 15.177347
4915 1 69.305878 162.440901 12.952898
4916 1 67.257857 170.311515 18.144658
4917 1 68.426212 172.453842 15.823586
4918 1 64.846777 169.021929 16.642770
4919 1 62.295216 161.168033 17.616707
4920 1 62.009214 165.508907 17.258268
4921 1 63.071586 161.045262 17.693458
4922 1 59.863490 181.677690 14.346027
4923 1 59.853864 160.301978 15.919859
4924 1 61.135763 156.734074 13.133390
4925 1 61.748218 165.948773 10.480496
4926 1 54.111851 154.168455 14.919250
4927 1 51.466814 157.665641 16.199247
4928 1 43.159137 161.973687 14.525547
4929 1 47.751342 146.867565 15.903209
4930 1 50.725066 154.969325 16.495095
4931 1 49.793760 155.993805 17.333428
4932 1 53.121508 149.567746 18.022207
4933 1 54.829919 165.136301 18.599276
4934 1 55.680761 167.927311 18.044499
4935 1 60.470820 156.371787 18.077906
4936 1 68.322546 141.239137 27.069244
4937 1 72.183681 157.123290 26.314711
4938 1 74.633221 149.674350 28.088793
4939 1 69.596170 157.538951 25.544474
4940 1 70.058033 147.788311 22.958434
4941 1 69.527454 156.232610 24.191584
4942 1 62.242996 144.889234 21.857466
4943 1 61.324941 145.046125 23.617645
4944 1 62.095205 144.582912 27.845357
4945 1 59.114608 151.822666 23.918704
4946 1 66.579119 152.974140 17.786831
4947 1 67.075467 158.716227 14.723761
4948 1 63.773803 147.638018 22.244128
4949 1 61.952328 136.132583 22.136780
4950 1 58.886718 132.492517 21.414966
4951 1 59.987045 160.487223 18.145569
4952 1 60.053912 156.045930 18.938851
4953 1 63.139988 142.613155 19.913505
4954 1 63.422799 157.969013 23.628590
4955 1 66.636415 152.381231 24.351161
4956 1 68.777198 149.366698 20.250922
4957 1 68.036841 146.971336 26.790730
4958 1 73.720986 122.952652 15.706155
4959 1 77.726182 126.294837 17.101927
4960 1 74.801688 146.584453 22.132539
4961 1 69.019811 132.585890 36.770964
4962 1 72.964319 130.218154 34.350591
4963 1 70.248066 128.202506 24.526706
4964 1 73.203512 129.663216 19.590231
4965 1 77.203345 127.974803 19.328204
4966 1 79.569526 134.137050 30.685594
4967 1 74.382476 119.337231 27.357438
4968 1 78.960165 120.017764 28.548375
4969 1 80.093330 111.113635 28.538847
4970 1 82.987263 121.665858 28.228815
4971 1 77.479696 103.752336 26.609668
4972 1 71.100253 117.261534 27.018069
4973 1 70.436093 136.498394 22.227598
4974 1 68.678029 132.334618 21.015625
4975 1 71.465559 133.582909 28.510913
4976 1 78.481756 104.100457 17.728737
4977 1 86.473653 93.065677 20.872911
4978 1 80.323102 126.022083 18.623351
4979 1 86.775658 118.309056 17.759292
4980 1 85.868271 122.150419 13.585762
4981 1 81.570200 118.819932 15.879731
4982 1 77.565412 131.734975 17.189306
4983 1 71.035383 133.847684 21.581378
4984 1 64.669794 154.121749 25.040341
4985 1 57.643273 144.185931 23.328648
4986 1 57.663860 132.370318 24.103968
4987 1 61.672511 133.180538 26.848654
4988 1 62.198642 122.229943 24.126100
4989 1 57.735494 106.013238 20.405371
4990 1 56.435521 127.453062 22.371649
4991 1 63.041012 117.379547 22.150239
4992 1 60.342180 118.904397 29.469381
4993 1 71.393914 112.242049 19.546320
4994 1 69.877899 103.096355 26.370974
4995 1 77.151776 98.971660 21.786291
4996 1 79.923995 104.206658 28.019331
4997 1 82.379684 96.980998 17.217967
4998 1 79.576621 117.608871 20.166959
4999 1 75.775427 105.458152 16.699746
5000 1 71.067105 119.939465 16.157356
5001 1 71.039890 119.654802 14.937678
5002 1 69.516943 131.845182 16.963061
5003 1 73.912221 142.484359 20.961933
5004 1 70.718035 145.622060 16.073824
5005 1 79.289387 126.130830 23.885219
5006 1 76.112074 111.539766 28.061991
5007 1 82.870752 110.771848 23.349599
5008 1 88.375413 108.595862 25.297908
5009 1 84.735995 114.451700 29.793129
5010 1 86.973146 114.727785 28.998159
5011 1 87.579470 110.029894 28.807837
5012 1 85.018696 95.580396 24.021202
5013 1 84.522468 95.658036 29.497532
5014 1 87.040304 99.049492 31.333021
5015 1 89.035845 112.017450 26.666865
5016 1 84.855420 113.842646 34.802405
5017 1 92.831381 92.009857 40.182655
5018 1 91.062602 109.048110 42.553268
5019 1 80.391565 122.307446 40.242692
5020 1 78.711350 93.485604 31.669531
5021 1 91.188208 98.378504 38.853751
5022 1 100.191350 84.486059 38.376258
5023 1 102.957407 84.772878 30.987785
5024 1 96.242392 112.555734 39.678190
5025 1 82.510940 137.030339 38.570166
5026 1 83.175740 134.094179 29.977869
5027 1 83.337451 119.242752 31.541082
5028 1 84.716664 127.875433 26.996548
5029 1 84.337066 126.292602 31.646918
5030 1 89.152570 124.488045 25.865566
5031 1 92.097398 129.582335 21.573157
5032 1 97.056908 128.410227 26.459593
5033 1 88.845361 132.030171 24.489804
5034 1 92.845046 133.147573 22.983644
5035 1 93.585672 117.874420 18.880215
5036 1 98.993017 117.203372 26.032068
5037 1 101.672585 115.857625 24.818774
5038 1 101.797894 120.997316 20.268908
5039 1 103.359560 110.824067 22.166299
5040 1 94.534284 104.492253 19.583873
5041 1 102.638874 91.348468 26.621027
5042 1 100.660618 98.985165 19.754597
5043 1 95.242763 128.653156 19.367620
5044 1 107.553859 95.182866 29.649288
5045 1 98.785327 120.948927 21.749871
5046 1 97.061256 122.741705 23.522311
5047 1 102.906303 114.915159 23.109579
5048 1 100.796649 110.642924 24.759674
5049 1 98.141372 108.528369 22.713407
5050 1 95.124310 133.454632 23.086058
5051 1 94.636243 149.535573 23.836970
5052 1 90.465213 143.094400 18.366940
5053 1 90.254639 137.304924 19.345520
5054 1 87.031160 130.719178 16.848323
5055 1 89.172994 129.481130 20.306502
5056 1 82.818363 132.187911 22.215596
5057 1 80.163559 141.660680 19.278385
5058 1 80.531731 150.221110 23.224712
5059 1 80.386348 145.209367 26.206294
5060 1 88.422534 135.088815 35.690108
5061 1 96.790018 133.140517 20.412763
5062 1 90.201452 138.273499 16.913723
5063 1 91.451299 145.525697 20.089165
5064 1 96.315427 138.997299 19.119191
5065 1 92.613757 157.184878 21.694113
5066 1 89.948168 139.553240 27.390460
5067 1 92.161834 136.759397 32.134988
5068 1 93.869703 146.602212 31.049756
5069 1 89.148940 151.589217 22.748604
5070 1 84.227926 151.458526 25.235859
5071 1 78.296590 134.198698 23.141157
5072 1 75.419422 143.825750 31.789438
5073 1 82.761707 168.239928 32.813389
5074 1 89.287608 133.194604 38.112147
5075 1 95.750777 114.711445 30.529988
5076 1 95.139369 122.863252 37.781029
5077 1 96.701645 122.506424 31.094224
5078 1 104.927755 133.645772 38.673603
5079 1 107.102043 131.281812 36.828642
5080 1 112.148412 124.212821 39.021870
5081 1 111.581908 143.399139 27.808659
5082 1 109.967599 124.719415 36.116682
5083 1 105.947930 136.865995 30.252802
5084 1 98.419662 141.007171 36.559835
5085 1 102.090679 125.224499 34.709511
5086 1 101.083998 122.964680 35.327220
5087 1 88.444343 147.432788 31.049115
5088 1 84.474159 148.486407 31.798750
5089 1 80.888389 125.946416 34.043864
5090 1 74.878721 143.245429 33.627700
5091 1 74.059992 132.474911 33.346917
5092 1 81.772270 110.583359 31.787192
5093 1 87.730571 109.825245 30.120513
5094 1 79.935772 129.707272 33.679661
5095 1 80.659180 137.942963 28.657459
5096 1 76.936039 135.802238 19.618358
5097 1 79.858145 132.956566 24.895729
5098 1 84.999113 118.344252 25.234807
5099 1 86.781058 128.612732 26.239553
5100 1 95.018978 103.472073 24.357115
5101 1 96.696957 98.965780 23.082235
5102 1 102.230810 80.395153 32.022624
5103 1 98.692403 77.568683 28.248285
5104 1 101.310166 101.545837 18.844245
5105 1 91.326757 99.243107 21.055323
5106 1 98.034035 111.188544 23.541782
5107 1 102.809166 141.354743 23.019678
5108 1 103.437010 138.463305 26.428039
5109 1 111.029549 125.879470 19.446332
5110 1 109.132090 133.671773 22.425978
5111 1 112.645203 132.692992 19.973683
